siruta,parent_siruta,postal_code,type,name
67256,154,0,comuna,DARMANESTI
67265,67256,137185,sat,DARMANESTI
67274,67256,137186,sat,MARGINENII DE SUS
67292,154,0,comuna,DOBRA
67309,67292,137190,sat,DOBRA
67318,67292,137191,sat,MARCESTI
65413,154,0,comuna,DOICESTI
65422,65413,137195,sat,DOICESTI
67327,154,0,comuna,DRAGODANA
67336,67327,137200,sat,DRAGODANA
67345,67327,137201,sat,BOBOCI
67354,67327,137202,sat,BURDUCA
67363,67327,137203,sat,CUPARU
67372,67327,137204,sat,PADURENI
67381,67327,137206,sat,PICIOR DE MUNTE
67390,67327,137207,sat,STRAOSTI
67407,154,0,comuna,DRAGOMIRESTI
67416,67407,137210,sat,DRAGOMIRESTI
67425,67407,137211,sat,DECINDENI
67434,67407,137212,sat,GEANGOESTI
67443,67407,137213,sat,MOGOSESTI
67452,67407,137214,sat,RANCACIOV
67461,67407,137078,sat,UNGURENI
67470,154,0,comuna,FINTA
67489,67470,137222,sat,FINTA MARE
67498,67470,137221,sat,BECHINESTI
67504,67470,137223,sat,FINTA VECHE
67513,67470,137224,sat,GHEBOAIA
67522,154,0,comuna,GLODENI
67531,67522,137225,sat,GLODENI
67540,67522,137226,sat,GUSOIU
67559,67522,137227,sat,LACULETE
67568,67522,137228,sat,LIVEZILE
67577,67522,137229,sat,MALU MIERII
67586,67522,137231,sat,SCHELA
65707,154,0,comuna,GURA FOII
65716,65707,137235,sat,GURA FOII
65725,65707,137236,sat,BUMBUIA
65734,65707,137237,sat,CATANELE
65743,65707,137238,sat,FAGETU
67595,154,0,comuna,GURA OCNITEI
67602,67595,137240,sat,GURA OCNITEI
67611,67595,137241,sat,ADANCA
67620,67595,137242,sat,OCHIURI
67639,67595,137243,sat,SACUENI
67648,154,0,comuna,GURA SUTII
67657,67648,137245,sat,GURA SUTII
67666,67648,137246,sat,SPERIETENI
67675,154,0,comuna,HULUBESTI
67684,67675,137250,sat,HULUBESTI
67693,67675,137251,sat,BUTOIU DE JOS
67700,67675,137252,sat,BUTOIU DE SUS
67719,67675,137253,sat,MAGURA
67728,67675,137254,sat,VALEA DADEI
67737,154,0,comuna,I. L. CARAGIALE
67746,67737,137256,sat,GHIRDOVENI
67755,67737,137255,sat,I. L. CARAGIALE
67764,67737,137257,sat,MIJA
65869,154,0,comuna,IEDERA
65878,65869,137263,sat,IEDERA DE JOS
65887,65869,137264,sat,COLIBASI
65896,65869,137262,sat,CRICOVU DULCE
65903,65869,137264,sat,IEDERA DE SUS
67773,154,0,comuna,LUCIENI
67782,67773,137265,sat,LUCIENI
67791,67773,137266,sat,OLTENI
67835,154,0,comuna,LUDESTI
67844,67835,137270,sat,LUDESTI
67853,67835,137271,sat,MILOSARI
67862,67835,137272,sat,POTOCELU
67871,67835,137273,sat,SCHEIU DE JOS
67880,67835,137274,sat,SCHEIU DE SUS
67899,67835,137276,sat,TELESTI
67906,154,0,comuna,LUNGULETU
67915,67906,137280,sat,LUNGULETU
67924,67906,137281,sat,OREASCA
67933,67906,137282,sat,SERDANU
67942,154,0,comuna,MALU CU FLORI
67951,67942,137285,sat,MALU CU FLORI
67960,67942,137286,sat,CAPU COASTEI
67979,67942,137287,sat,COPACENI
67988,67942,137288,sat,MICLOSANII MARI
67997,67942,137289,sat,MICLOSANII MICI
68002,154,0,comuna,MANESTI
68011,68002,137290,sat,MANESTI
68020,68002,137291,sat,DRAGAESTI PAMANTENI
68039,68002,137292,sat,DRAGAESTI UNGURENI
68048,154,0,comuna,MATASARU
68057,68048,137302,sat,TETCOIU
68066,68048,137296,sat,CRETULESTI
68075,68048,137295,sat,MATASARU
68084,68048,137297,sat,ODAIA TURCULUI
68093,68048,137298,sat,POROINICA
68100,68048,137299,sat,PUTU CU SALCIE
68119,68048,137410,sat,SALCIOARA
68128,154,0,comuna,MOGOSANI
68137,68128,137305,sat,MOGOSANI
68146,68128,137306,sat,CHIRCA
68155,68128,137307,sat,COJOCARU
68164,68128,137308,sat,MERII
68173,68128,137309,sat,ZAVOIU
68182,154,0,comuna,MOROENI
68191,68182,137310,sat,MOROENI
68208,68182,137311,sat,DOBRESTI
68217,68182,137312,sat,GLOD
68226,68182,137313,sat,LUNCA
68235,68182,137314,sat,MUSCEL
68244,68182,137380,sat,PUCHENI
68253,154,0,comuna,MORTENI
68262,68253,137320,sat,MORTENI
68271,68253,137321,sat,NEAJLOVU
65645,154,0,comuna,MOTAIENI
65654,65645,137325,sat,MOTAIENI
65663,65645,137326,sat,CUCUTENI
104387,154,0,comuna,NICULESTI
104396,104387,137330,sat,NICULESTI
104403,104387,137331,sat,CIOCANARI
104412,104387,137332,sat,MOVILA
68280,154,0,comuna,NUCET
68299,68280,137335,sat,NUCET
68306,68280,137336,sat,CAZACI
68315,68280,137337,sat,ILFOVENI
68324,154,0,comuna,OCNITA
68333,68324,137340,sat,OCNITA
68342,154,0,comuna,ODOBESTI
68351,68342,137345,sat,ODOBESTI
68360,68342,137346,sat,BRANCOVEANU
68379,68342,137347,sat,CROVU
68388,68342,137348,sat,MIULESTI
68397,68342,137349,sat,ZIDURILE
179935,154,137948,comuna,PERSINARI
69296,179935,137498,sat,PERSINARI
65752,154,0,comuna,PETRESTI
65761,65752,137350,sat,PETRESTI
65770,65752,137351,sat,COADA IZVORULUI
65789,65752,137352,sat,GHERGHESTI
65798,65752,137353,sat,GRECI
65805,65752,137354,sat,IONESTI
65814,65752,137356,sat,POTLOGENI-DEAL
65823,65752,137357,sat,PUNTEA DE GRECI
179908,154,137026,comuna,PIETRARI
66287,179908,137026,sat,PIETRARI
66241,179908,137021,sat,ALUNIS
66278,179908,137023,sat,DUPA DEAL
66312,179908,137029,sat,SIPOT
66321,179908,137031,sat,VALEA
68404,154,0,comuna,PIETROSITA
68413,68404,137360,sat,PIETROSITA
68422,68404,137361,sat,DEALU FRUMOS
68431,154,0,comuna,POIANA
68440,68431,137365,sat,POIANA
68459,68431,137366,sat,POIENITA
68468,154,0,comuna,POTLOGI
68477,68468,137370,sat,POTLOGI
68486,68468,137371,sat,PITARU
68495,68468,137372,sat,PODU CRISTINII
68501,68468,137373,sat,ROMANESTI
68510,68468,137374,sat,VLASCENI
68529,154,0,comuna,PRODULESTI
68538,68529,137375,sat,PRODULESTI
68547,68529,137376,sat,BROSTENI
68556,68529,137377,sat,COSTESTII DIN DEAL
68565,154,0,comuna,PUCHENI
68574,68565,137380,sat,PUCHENI
68583,68565,137381,sat,BRADATEL
68592,68565,137382,sat,MEISOARE
68609,68565,137383,sat,VALEA LARGA
68618,68565,137384,sat,VARFURENI
179891,154,137267,comuna,RACIU
67808,179891,137267,sat,RACIU
67817,179891,137268,sat,SILISTEA
67826,179891,137269,sat,SUTA SEACA
179926,154,137518,comuna,RASCAETI
69376,179926,137518,sat,RASCAETI
69385,179926,137519,sat,VULTUREANCA
65431,154,0,comuna,RAZVAD
65440,65431,137395,sat,RAZVAD
65459,65431,137396,sat,GORGOTA
65468,65431,137397,sat,VALEA VOIEVOZILOR
179917,154,137027,comuna,RAU ALB
66296,179917,137027,sat,RAU ALB DE JOS
66303,179917,137028,sat,RAU ALB DE SUS
68716,154,0,comuna,RUNCU
68725,68716,137400,sat,RUNCU
68734,68716,137401,sat,BADENI
68743,68716,137402,sat,BREBU
68752,68716,137403,sat,FERESTRE
68761,68716,137404,sat,PIATRA
68770,68716,137406,sat,SILISTEA
68789,154,137410,comuna,SALCIOARA
68798,68789,137411,sat,BANESTI
68805,68789,137412,sat,CATUNU
68814,68789,137413,sat,CUZA VODA
68823,68789,137414,sat,GHINESTI
68832,68789,137416,sat,MIRCEA VODA
68841,68789,137417,sat,MOARA NOUA
68850,68789,137418,sat,MOVILA
68869,68789,137419,sat,PODU RIZII
68878,68789,137410,sat,SALCIOARA
105142,154,0,comuna,SLOBOZIA MOARA
105151,105142,137420,sat,SLOBOZIA MOARA
68887,154,137425,comuna,SELARU
68896,68887,137425,sat,SELARU
68903,68887,137426,sat,FIERBINTI
68912,68887,137427,sat,GLOGOVEANU
65477,154,0,comuna,SOTANGA
65486,65477,137430,sat,SOTANGA
65495,65477,137431,sat,TEIS
105534,154,0,comuna,TARTASESTI
105543,105534,137435,sat,TARTASESTI
105552,105534,137436,sat,BALDANA
105561,105534,137437,sat,GULIA
68921,154,0,comuna,TATARANI
68930,68921,137440,sat,TATARANI
68949,68921,137441,sat,CAPRIORU
68958,68921,137442,sat,GHEBOIENI
68967,68921,137443,sat,PRIBOIU
68976,154,0,comuna,ULIESTI
68985,68976,137445,sat,ULIESTI
68994,68976,137446,sat,CROITORI
69009,68976,137447,sat,HANU LUI PALA
69018,68976,137448,sat,JUGURENI
69027,68976,137449,sat,MANASTIOARA
69036,68976,137451,sat,OLTENI
69045,68976,137452,sat,RAGU
69054,68976,137453,sat,STAVROPOLIA
65501,154,137455,comuna,ULMI
65510,65501,137455,sat,ULMI
65529,65501,137456,sat,COLANU
65538,65501,137457,sat,DIMOIU
65547,65501,137458,sat,DUMBRAVA
65556,65501,137459,sat,MATRACA
65565,65501,137461,sat,NISIPURILE
65574,65501,137462,sat,UDRESTI
65583,65501,137463,sat,VIISOARA
69063,154,137465,comuna,VALEA LUNGA
69072,69063,137475,sat,VALEA LUNGA-CRICOV
69081,69063,137466,sat,BACESTI
69090,69063,137467,sat,IZVORU
69107,69063,137468,sat,MOSIA MICA
69116,69063,137469,sat,SERBANEASA
69125,69063,137471,sat,STUBEIE TISA
69134,69063,137476,sat,VALEA LUI DAN
69143,69063,137472,sat,VALEA LUNGA GORGOTA
69152,69063,137473,sat,VALEA LUNGA OGREA
69161,69063,137485,sat,VALEA MARE
69170,154,137485,comuna,VALEA MARE
69189,69170,137485,sat,VALEA MARE
69198,69170,137486,sat,FETENI
69205,69170,137487,sat,GARLENI
69214,69170,137488,sat,LIVEZILE
69223,69170,176,sat,SARU
69232,69170,137491,sat,STRATONESTI
69241,69170,137492,sat,VALEA CASELOR
69250,154,0,comuna,VACARESTI
69269,69250,137495,sat,VACARESTI
69278,69250,137496,sat,BRATESTII DE JOS
69287,69250,137497,sat,BUNGETU
69303,154,137500,comuna,VALENI-DAMBOVITA
69312,69303,137500,sat,VALENI-DAMBOVITA
69321,69303,137501,sat,MESTEACAN
69330,154,137515,comuna,VISINA
69349,69330,137515,sat,VISINA
69358,69330,137516,sat,BROSTENI
69367,69330,137517,sat,IZVORU
69394,154,137520,comuna,VISINESTI
69401,69394,137520,sat,VISINESTI
69410,69394,137521,sat,DOSPINESTI
69429,69394,137522,sat,SULTANU
69438,69394,137523,sat,URSEIU
69447,154,137505,comuna,VARFURI
